Streaming output truncated to the last 5000 lines.
Epoch 3/199:  87% 379/438 [07:19<00:40,  1.47it/s, loss=7.66][2025-11-17 02:38:16] Epoch 3, Loss: 7.6633
Epoch 3/199:  87% 380/438 [07:19<01:47,  1.85s/it, loss=7.79][2025-11-17 02:38:16] Epoch 3, Loss: 7.7855
Epoch 3/199:  87% 381/438 [07:19<01:17,  1.35s/it, loss=8]   [2025-11-17 02:38:16] Epoch 3, Loss: 8.0004
Epoch 3/199:  87% 382/438 [07:20<00:56,  1.01s/it, loss=7.76][2025-11-17 02:38:16] Epoch 3, Loss: 7.7568
Epoch 3/199:  87% 383/438 [07:24<00:42,  1.31it/s, loss=7.8] [2025-11-17 02:38:21] Epoch 3, Loss: 7.8043
Epoch 3/199:  88% 384/438 [07:24<01:40,  1.86s/it, loss=7.76][2025-11-17 02:38:21] Epoch 3, Loss: 7.7569
Epoch 3/199:  88% 385/438 [07:24<01:12,  1.36s/it, loss=7.73][2025-11-17 02:38:21] Epoch 3, Loss: 7.7255
Epoch 3/199:  88% 386/438 [07:25<00:52,  1.01s/it, loss=7.62][2025-11-17 02:38:21] Epoch 3, Loss: 7.6195
Epoch 3/199:  88% 387/438 [07:28<00:39,  1.30it/s, loss=7.66][2025-11-17 02:38:25] Epoch 3, Loss: 7.6598
Epoch 3/199:  89% 388/438 [07:29<01:23,  1.67s/it, loss=7.77][2025-11-17 02:38:25] Epoch 3, Loss: 7.7740
Epoch 3/199:  89% 389/438 [07:29<01:00,  1.23s/it, loss=7.59][2025-11-17 02:38:26] Epoch 3, Loss: 7.5862
Epoch 3/199:  89% 390/438 [07:29<00:44,  1.09it/s, loss=7.75][2025-11-17 02:38:26] Epoch 3, Loss: 7.7460
Epoch 3/199:  89% 391/438 [07:33<00:33,  1.42it/s, loss=8.01][2025-11-17 02:38:30] Epoch 3, Loss: 8.0131
Epoch 3/199:  89% 392/438 [07:33<01:20,  1.76s/it, loss=7.75][2025-11-17 02:38:30] Epoch 3, Loss: 7.7497
Epoch 3/199:  90% 393/438 [07:34<00:58,  1.29s/it, loss=7.68][2025-11-17 02:38:30] Epoch 3, Loss: 7.6753
Epoch 3/199:  90% 394/438 [07:34<00:42,  1.04it/s, loss=7.74][2025-11-17 02:38:31] Epoch 3, Loss: 7.7408
Epoch 3/199:  90% 395/438 [07:37<00:31,  1.36it/s, loss=7.66][2025-11-17 02:38:34] Epoch 3, Loss: 7.6644
Epoch 3/199:  90% 396/438 [07:38<01:07,  1.61s/it, loss=7.81][2025-11-17 02:38:34] Epoch 3, Loss: 7.8149
Epoch 3/199:  91% 397/438 [07:38<00:48,  1.19s/it, loss=7.83][2025-11-17 02:38:35] Epoch 3, Loss: 7.8327
Epoch 3/199:  91% 398/438 [07:38<00:35,  1.12it/s, loss=7.67][2025-11-17 02:38:35] Epoch 3, Loss: 7.6670
Epoch 3/199:  91% 399/438 [07:42<00:26,  1.46it/s, loss=7.78][2025-11-17 02:38:38] Epoch 3, Loss: 7.7791
Epoch 3/199:  91% 400/438 [07:42<00:58,  1.53s/it, loss=7.68][2025-11-17 02:38:39] Epoch 3, Loss: 7.6845
Epoch 3/199:  92% 401/438 [07:42<00:41,  1.13s/it, loss=7.58][2025-11-17 02:38:39] Epoch 3, Loss: 7.5849
Epoch 3/199:  92% 402/438 [07:42<00:30,  1.17it/s, loss=7.66][2025-11-17 02:38:39] Epoch 3, Loss: 7.6584
Epoch 3/199:  92% 403/438 [07:47<00:22,  1.52it/s, loss=7.69][2025-11-17 02:38:43] Epoch 3, Loss: 7.6943
Epoch 3/199:  92% 404/438 [07:47<00:59,  1.76s/it, loss=7.69][2025-11-17 02:38:43] Epoch 3, Loss: 7.6851
Epoch 3/199:  92% 405/438 [07:47<00:42,  1.29s/it, loss=7.9] [2025-11-17 02:38:44] Epoch 3, Loss: 7.9035
Epoch 3/199:  93% 406/438 [07:47<00:30,  1.03it/s, loss=7.84][2025-11-17 02:38:44] Epoch 3, Loss: 7.8426
Epoch 3/199:  93% 407/438 [07:51<00:22,  1.36it/s, loss=7.87][2025-11-17 02:38:48] Epoch 3, Loss: 7.8729
Epoch 3/199:  93% 408/438 [07:51<00:52,  1.76s/it, loss=7.72][2025-11-17 02:38:48] Epoch 3, Loss: 7.7167
Epoch 3/199:  93% 409/438 [07:52<00:37,  1.29s/it, loss=7.63][2025-11-17 02:38:48] Epoch 3, Loss: 7.6252
Epoch 3/199:  94% 410/438 [07:52<00:26,  1.04it/s, loss=7.63][2025-11-17 02:38:49] Epoch 3, Loss: 7.6258
Epoch 3/199:  94% 411/438 [07:56<00:19,  1.36it/s, loss=7.59][2025-11-17 02:38:52] Epoch 3, Loss: 7.5895
Epoch 3/199:  94% 412/438 [07:56<00:42,  1.64s/it, loss=7.79][2025-11-17 02:38:53] Epoch 3, Loss: 7.7916
Epoch 3/199:  94% 413/438 [07:56<00:30,  1.21s/it, loss=7.59][2025-11-17 02:38:53] Epoch 3, Loss: 7.5893
Epoch 3/199:  95% 414/438 [07:56<00:21,  1.10it/s, loss=7.66][2025-11-17 02:38:53] Epoch 3, Loss: 7.6565
Epoch 3/199:  95% 415/438 [08:01<00:15,  1.44it/s, loss=7.55][2025-11-17 02:38:57] Epoch 3, Loss: 7.5543
Epoch 3/199:  95% 416/438 [08:01<00:39,  1.82s/it, loss=7.73][2025-11-17 02:38:58] Epoch 3, Loss: 7.7346
Epoch 3/199:  95% 417/438 [08:01<00:27,  1.33s/it, loss=7.8] [2025-11-17 02:38:58] Epoch 3, Loss: 7.8017
Epoch 3/199:  95% 418/438 [08:01<00:19,  1.01it/s, loss=7.57][2025-11-17 02:38:58] Epoch 3, Loss: 7.5695
Epoch 3/199:  96% 419/438 [08:05<00:14,  1.33it/s, loss=8.01][2025-11-17 02:39:02] Epoch 3, Loss: 8.0116
Epoch 3/199:  96% 420/438 [08:05<00:29,  1.64s/it, loss=7.67][2025-11-17 02:39:02] Epoch 3, Loss: 7.6710
Epoch 3/199:  96% 421/438 [08:05<00:20,  1.21s/it, loss=7.66][2025-11-17 02:39:02] Epoch 3, Loss: 7.6650
Epoch 3/199:  96% 422/438 [08:06<00:14,  1.10it/s, loss=7.65][2025-11-17 02:39:02] Epoch 3, Loss: 7.6467
Epoch 3/199:  97% 423/438 [08:10<00:10,  1.44it/s, loss=7.84][2025-11-17 02:39:06] Epoch 3, Loss: 7.8397
Epoch 3/199:  97% 424/438 [08:10<00:23,  1.71s/it, loss=7.52][2025-11-17 02:39:07] Epoch 3, Loss: 7.5212
Epoch 3/199:  97% 425/438 [08:10<00:16,  1.25s/it, loss=7.72][2025-11-17 02:39:07] Epoch 3, Loss: 7.7159
Epoch 3/199:  97% 426/438 [08:10<00:11,  1.07it/s, loss=7.64][2025-11-17 02:39:07] Epoch 3, Loss: 7.6396
Epoch 3/199:  97% 427/438 [08:14<00:07,  1.40it/s, loss=7.75][2025-11-17 02:39:11] Epoch 3, Loss: 7.7485
Epoch 3/199:  98% 428/438 [08:14<00:16,  1.68s/it, loss=7.58][2025-11-17 02:39:11] Epoch 3, Loss: 7.5758
Epoch 3/199:  98% 429/438 [08:15<00:11,  1.23s/it, loss=7.62][2025-11-17 02:39:11] Epoch 3, Loss: 7.6197
Epoch 3/199:  98% 430/438 [08:15<00:07,  1.08it/s, loss=7.69][2025-11-17 02:39:11] Epoch 3, Loss: 7.6917
Epoch 3/199:  98% 431/438 [08:19<00:04,  1.42it/s, loss=7.7] [2025-11-17 02:39:16] Epoch 3, Loss: 7.6961
Epoch 3/199:  99% 432/438 [08:19<00:10,  1.75s/it, loss=7.74][2025-11-17 02:39:16] Epoch 3, Loss: 7.7377
Epoch 3/199:  99% 433/438 [08:19<00:06,  1.29s/it, loss=7.69][2025-11-17 02:39:16] Epoch 3, Loss: 7.6869
Epoch 3/199:  99% 434/438 [08:20<00:03,  1.04it/s, loss=7.84][2025-11-17 02:39:16] Epoch 3, Loss: 7.8397
Epoch 3/199:  99% 435/438 [08:23<00:02,  1.37it/s, loss=7.77][2025-11-17 02:39:20] Epoch 3, Loss: 7.7674
Epoch 3/199: 100% 436/438 [08:23<00:03,  1.60s/it, loss=7.61][2025-11-17 02:39:20] Epoch 3, Loss: 7.6123
Epoch 3/199: 100% 437/438 [08:24<00:01,  1.18s/it, loss=7.53][2025-11-17 02:39:20] Epoch 3, Loss: 7.5263
Epoch 3/199: 100% 438/438 [08:24<00:00,  1.15s/it, loss=7.53]
[2025-11-17 02:39:20] Epoch complete 3, Loss: 7.5263
Epoch 4/199:   0% 0/438 [00:04<?, ?it/s, loss=7.88][2025-11-17 02:39:25] Epoch 4, Loss: 7.8842
Epoch 4/199:   0% 1/438 [00:04<33:05,  4.54s/it, loss=7.64][2025-11-17 02:39:25] Epoch 4, Loss: 7.6360
Epoch 4/199:   0% 2/438 [00:05<14:26,  1.99s/it, loss=7.7] [2025-11-17 02:39:26] Epoch 4, Loss: 7.6992
Epoch 4/199:   1% 3/438 [00:05<09:48,  1.35s/it, loss=7.65][2025-11-17 02:39:26] Epoch 4, Loss: 7.6541
Epoch 4/199:   1% 4/438 [00:08<06:29,  1.11it/s, loss=7.85][2025-11-17 02:39:29] Epoch 4, Loss: 7.8491
Epoch 4/199:   1% 5/438 [00:08<12:03,  1.67s/it, loss=7.72][2025-11-17 02:39:29] Epoch 4, Loss: 7.7178
Epoch 4/199:   1% 6/438 [00:10<08:25,  1.17s/it, loss=7.57][2025-11-17 02:39:31] Epoch 4, Loss: 7.5721
Epoch 4/199:   2% 7/438 [00:10<09:28,  1.32s/it, loss=7.56][2025-11-17 02:39:31] Epoch 4, Loss: 7.5583
Epoch 4/199:   2% 8/438 [00:13<06:53,  1.04it/s, loss=7.62][2025-11-17 02:39:34] Epoch 4, Loss: 7.6246
Epoch 4/199:   2% 9/438 [00:13<11:14,  1.57s/it, loss=7.78][2025-11-17 02:39:34] Epoch 4, Loss: 7.7849
Epoch 4/199:   2% 10/438 [00:15<08:11,  1.15s/it, loss=7.67][2025-11-17 02:39:36] Epoch 4, Loss: 7.6685
Epoch 4/199:   3% 11/438 [00:15<09:11,  1.29s/it, loss=7.71][2025-11-17 02:39:36] Epoch 4, Loss: 7.7118
Epoch 4/199:   3% 12/438 [00:17<06:48,  1.04it/s, loss=7.92][2025-11-17 02:39:38] Epoch 4, Loss: 7.9248
Epoch 4/199:   3% 13/438 [00:18<09:59,  1.41s/it, loss=7.68][2025-11-17 02:39:39] Epoch 4, Loss: 7.6819
Epoch 4/199:   3% 14/438 [00:19<07:22,  1.04s/it, loss=7.66][2025-11-17 02:39:40] Epoch 4, Loss: 7.6555
Epoch 4/199:   3% 15/438 [00:19<07:50,  1.11s/it, loss=7.69][2025-11-17 02:39:40] Epoch 4, Loss: 7.6856
Epoch 4/199:   4% 16/438 [00:21<05:53,  1.19it/s, loss=7.64][2025-11-17 02:39:42] Epoch 4, Loss: 7.6398
Epoch 4/199:   4% 17/438 [00:21<08:20,  1.19s/it, loss=7.6] [2025-11-17 02:39:42] Epoch 4, Loss: 7.5951
